sample_id,timestamp,city,latitude,longitude,wind_speed_mps,wind_direction_deg,wind_u_mps,wind_v_mps,temperature_c,relative_humidity_pct,surface_pressure_hpa,boundary_layer_height_m,direct_normal_irradiance_w_m2,cloud_cover_pct,stability_class,hour,day_of_week,month,is_weekend,sin_hour,cos_hour,sin_month,cos_month,local_dispersion_pm25,cams_regional_pm25,target_pm25,regime,confidence_level,known_bias_direction,systematic_bias_note
delhi_2020_1741_20200313T130000Z,2020-03-13 13:00:00+00:00,Delhi,28.6139,77.209,2.06,39.0,-1.3,-1.6,19.2,69.0,988.5,75.0,149.5,0.0,C,13,4,3,0,-0.2588,-0.9659,0.866,0.5,133.55,65.0,198.55,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1742_20200313T140000Z,2020-03-13 14:00:00+00:00,Delhi,28.6139,77.209,2.15,68.0,-1.99,-0.81,18.4,75.0,988.9,50.0,0.0,0.0,F,14,4,3,0,-0.5,-0.866,0.866,0.5,143.66,65.0,208.66,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1743_20200313T150000Z,2020-03-13 15:00:00+00:00,Delhi,28.6139,77.209,2.77,26.0,-1.21,-2.49,17.3,83.0,989.6,55.0,0.0,0.0,F,15,4,3,0,-0.7071,-0.7071,0.866,0.5,102.59,65.0,167.59,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1744_20200313T160000Z,2020-03-13 16:00:00+00:00,Delhi,28.6139,77.209,4.16,24.0,-1.69,-3.8,16.9,85.0,990.9,85.0,0.0,7.0,E,16,4,3,0,-0.866,-0.5,0.866,0.5,71.19,65.0,136.19,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1745_20200313T170000Z,2020-03-13 17:00:00+00:00,Delhi,28.6139,77.209,6.44,318.0,4.31,-4.79,14.3,93.0,992.1,305.0,0.0,100.0,D,17,4,3,0,-0.9659,-0.2588,0.866,0.5,86.62,65.0,151.62,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1746_20200313T180000Z,2020-03-13 18:00:00+00:00,Delhi,28.6139,77.209,4.42,5.0,-0.39,-4.4,13.7,87.0,992.1,375.0,0.0,89.0,D,18,4,3,0,-1.0,-0.0,0.866,0.5,68.3,65.0,133.3,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1747_20200313T190000Z,2020-03-13 19:00:00+00:00,Delhi,28.6139,77.209,4.4,39.0,-2.77,-3.42,13.9,86.0,991.6,295.0,0.0,85.0,D,19,4,3,0,-0.9659,0.2588,0.866,0.5,71.28,65.0,136.28,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1748_20200313T200000Z,2020-03-13 20:00:00+00:00,Delhi,28.6139,77.209,4.48,51.0,-3.48,-2.82,13.9,88.0,991.3,265.0,0.0,100.0,D,20,4,3,0,-0.866,0.5,0.866,0.5,57.7,65.0,122.7,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1749_20200313T210000Z,2020-03-13 21:00:00+00:00,Delhi,28.6139,77.209,5.66,58.0,-4.8,-3.0,13.6,92.0,990.8,245.0,0.0,100.0,D,21,4,3,0,-0.7071,0.7071,0.866,0.5,30.81,65.0,95.81,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1750_20200313T220000Z,2020-03-13 22:00:00+00:00,Delhi,28.6139,77.209,5.19,71.0,-4.91,-1.69,13.7,92.0,990.1,185.0,0.0,96.0,D,22,4,3,0,-0.5,0.866,0.866,0.5,19.53,65.0,84.53,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1751_20200313T230000Z,2020-03-13 23:00:00+00:00,Delhi,28.6139,77.209,3.57,108.0,-3.4,1.1,13.9,89.0,989.3,155.0,0.0,44.0,E,23,4,3,0,-0.2588,0.9659,0.866,0.5,19.19,65.0,84.19,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1752_20200314T000000Z,2020-03-14 00:00:00+00:00,Delhi,28.6139,77.209,3.9,23.0,-1.52,-3.59,15.5,90.0,990.0,130.0,0.0,15.0,E,0,5,3,1,0.0,1.0,0.866,0.5,8.71,65.0,73.71,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1753_20200314T010000Z,2020-03-14 01:00:00+00:00,Delhi,28.6139,77.209,4.06,10.0,-0.71,-4.0,14.0,88.0,991.2,135.0,0.0,100.0,D,1,5,3,1,0.2588,0.9659,0.866,0.5,6.09,65.0,71.09,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1754_20200314T020000Z,2020-03-14 02:00:00+00:00,Delhi,28.6139,77.209,2.12,45.0,-1.5,-1.5,14.7,86.0,991.2,200.0,39.7,19.0,C,2,5,3,1,0.5,0.866,0.866,0.5,14.5,65.0,79.5,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1755_20200314T030000Z,2020-03-14 03:00:00+00:00,Delhi,28.6139,77.209,1.48,118.0,-1.31,0.69,16.3,82.0,991.2,290.0,280.8,13.0,B,3,5,3,1,0.7071,0.7071,0.866,0.5,16.19,65.0,81.19,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1756_20200314T040000Z,2020-03-14 04:00:00+00:00,Delhi,28.6139,77.209,1.08,112.0,-1.0,0.4,18.0,78.0,991.5,520.0,607.9,4.0,A,4,5,3,1,0.866,0.5,0.866,0.5,32.99,65.0,97.99,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1757_20200314T050000Z,2020-03-14 05:00:00+00:00,Delhi,28.6139,77.209,1.02,281.0,1.0,-0.19,19.8,71.0,991.6,860.0,700.8,57.0,A,5,5,3,1,0.9659,0.2588,0.866,0.5,144.14,65.0,209.14,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1758_20200314T060000Z,2020-03-14 06:00:00+00:00,Delhi,28.6139,77.209,2.2,309.0,1.71,-1.38,20.7,66.0,991.4,880.0,459.2,92.0,D,6,5,3,1,1.0,0.0,0.866,0.5,115.73,65.0,180.73,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1759_20200314T070000Z,2020-03-14 07:00:00+00:00,Delhi,28.6139,77.209,2.06,299.0,1.8,-1.0,19.0,73.0,990.9,685.0,257.1,65.0,C,7,5,3,1,0.9659,-0.2588,0.866,0.5,218.24,65.0,283.24,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1760_20200314T080000Z,2020-03-14 08:00:00+00:00,Delhi,28.6139,77.209,2.26,347.0,0.51,-2.2,19.5,72.0,989.5,655.0,71.9,67.0,C,8,5,3,1,0.866,-0.5,0.866,0.5,126.32,65.0,191.32,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1761_20200314T090000Z,2020-03-14 09:00:00+00:00,Delhi,28.6139,77.209,1.7,242.0,1.5,0.8,19.0,73.0,988.6,440.0,291.2,46.0,B,9,5,3,1,0.7071,-0.7071,0.866,0.5,242.58,65.0,307.58,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1762_20200314T100000Z,2020-03-14 10:00:00+00:00,Delhi,28.6139,77.209,1.75,211.0,0.9,1.5,20.4,64.0,987.4,485.0,431.9,53.0,B,10,5,3,1,0.5,-0.866,0.866,0.5,141.53,65.0,206.53,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1763_20200314T110000Z,2020-03-14 11:00:00+00:00,Delhi,28.6139,77.209,3.83,285.0,3.7,-0.99,19.6,63.0,987.7,455.0,345.7,53.0,C,11,5,3,1,0.2588,-0.9659,0.866,0.5,87.18,65.0,152.18,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1764_20200314T120000Z,2020-03-14 12:00:00+00:00,Delhi,28.6139,77.209,3.48,342.0,1.08,-3.31,18.8,72.0,988.4,325.0,318.3,40.0,C,12,5,3,1,0.0,-1.0,0.866,0.5,43.83,65.0,108.83,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1765_20200314T130000Z,2020-03-14 13:00:00+00:00,Delhi,28.6139,77.209,3.63,352.0,0.51,-3.59,17.0,79.0,989.1,145.0,124.8,18.0,C,13,5,3,1,-0.2588,-0.9659,0.866,0.5,54.79,65.0,119.79,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1766_20200314T140000Z,2020-03-14 14:00:00+00:00,Delhi,28.6139,77.209,2.72,17.0,-0.8,-2.6,15.9,87.0,989.7,120.0,0.0,23.0,F,14,5,3,1,-0.5,-0.866,0.866,0.5,59.43,65.0,124.43,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1767_20200314T150000Z,2020-03-14 15:00:00+00:00,Delhi,28.6139,77.209,1.49,20.0,-0.51,-1.4,14.6,94.0,989.7,120.0,0.0,31.0,F,15,5,3,1,-0.7071,-0.7071,0.866,0.5,130.0,65.0,195.0,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1768_20200314T160000Z,2020-03-14 16:00:00+00:00,Delhi,28.6139,77.209,2.06,337.0,0.8,-1.9,13.7,95.0,990.0,50.0,0.0,21.0,F,16,5,3,1,-0.866,-0.5,0.866,0.5,162.75,65.0,227.75,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1769_20200314T170000Z,2020-03-14 17:00:00+00:00,Delhi,28.6139,77.209,1.91,354.0,0.2,-1.9,14.1,94.0,990.5,50.0,0.0,40.0,F,17,5,3,1,-0.9659,-0.2588,0.866,0.5,234.58,65.0,299.58,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1770_20200314T180000Z,2020-03-14 18:00:00+00:00,Delhi,28.6139,77.209,1.64,38.0,-1.01,-1.29,13.5,96.0,990.4,50.0,0.0,30.0,F,18,5,3,1,-1.0,-0.0,0.866,0.5,252.84,65.0,317.84,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1771_20200314T190000Z,2020-03-14 19:00:00+00:00,Delhi,28.6139,77.209,0.28,225.0,0.2,0.2,13.8,93.0,990.4,50.0,0.0,11.0,F,19,5,3,1,-0.9659,0.2588,0.866,0.5,1132.47,65.0,1197.47,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1772_20200314T200000Z,2020-03-14 20:00:00+00:00,Delhi,28.6139,77.209,1.27,225.0,0.9,0.9,12.9,96.0,990.1,50.0,0.0,6.0,F,20,5,3,1,-0.866,0.5,0.866,0.5,322.86,65.0,387.86,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1773_20200314T210000Z,2020-03-14 21:00:00+00:00,Delhi,28.6139,77.209,1.28,321.0,0.81,-0.99,11.7,99.0,990.0,50.0,0.0,6.0,F,21,5,3,1,-0.7071,0.7071,0.866,0.5,152.92,65.0,217.92,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1774_20200314T220000Z,2020-03-14 22:00:00+00:00,Delhi,28.6139,77.209,2.15,338.0,0.81,-1.99,11.2,100.0,990.0,50.0,0.0,91.0,D,22,5,3,1,-0.5,0.866,0.866,0.5,45.33,65.0,110.33,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1775_20200314T230000Z,2020-03-14 23:00:00+00:00,Delhi,28.6139,77.209,0.86,54.0,-0.7,-0.51,12.3,99.0,990.3,50.0,0.0,100.0,D,23,5,3,1,-0.2588,0.9659,0.866,0.5,126.08,65.0,191.08,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1776_20200315T000000Z,2020-03-15 00:00:00+00:00,Delhi,28.6139,77.209,0.94,328.0,0.5,-0.8,12.6,99.0,991.0,50.0,0.0,100.0,D,0,6,3,1,0.0,1.0,0.866,0.5,60.01,65.0,125.01,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1777_20200315T010000Z,2020-03-15 01:00:00+00:00,Delhi,28.6139,77.209,0.64,321.0,0.4,-0.5,12.7,99.0,991.6,55.0,0.0,100.0,D,1,6,3,1,0.2588,0.9659,0.866,0.5,69.48,65.0,134.48,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1778_20200315T020000Z,2020-03-15 02:00:00+00:00,Delhi,28.6139,77.209,0.98,294.0,0.9,-0.4,13.3,98.0,992.2,85.0,46.8,100.0,D,2,6,3,1,0.5,0.866,0.866,0.5,47.69,65.0,112.69,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1779_20200315T030000Z,2020-03-15 03:00:00+00:00,Delhi,28.6139,77.209,2.97,33.0,-1.62,-2.49,14.0,96.0,993.5,110.0,113.3,100.0,D,3,6,3,1,0.7071,0.7071,0.866,0.5,7.46,65.0,72.46,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1780_20200315T040000Z,2020-03-15 04:00:00+00:00,Delhi,28.6139,77.209,1.28,51.0,-0.99,-0.81,16.0,84.0,994.2,155.0,366.4,81.0,B,4,6,3,1,0.866,0.5,0.866,0.5,36.36,65.0,101.36,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1781_20200315T050000Z,2020-03-15 05:00:00+00:00,Delhi,28.6139,77.209,1.53,32.0,-0.81,-1.3,18.2,74.0,994.4,545.0,603.6,4.0,A,5,6,3,1,0.9659,0.2588,0.866,0.5,46.25,65.0,111.25,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1782_20200315T060000Z,2020-03-15 06:00:00+00:00,Delhi,28.6139,77.209,1.36,54.0,-1.1,-0.8,19.6,60.0,994.1,790.0,700.7,36.0,A,6,6,3,1,1.0,0.0,0.866,0.5,141.33,65.0,206.33,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1783_20200315T070000Z,2020-03-15 07:00:00+00:00,Delhi,28.6139,77.209,0.45,63.0,-0.4,-0.2,20.2,56.0,993.6,1060.0,549.6,30.0,B,7,6,3,1,0.9659,-0.2588,0.866,0.5,604.77,65.0,669.77,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1784_20200315T080000Z,2020-03-15 08:00:00+00:00,Delhi,28.6139,77.209,0.36,304.0,0.3,-0.2,20.8,53.0,992.5,1250.0,610.5,31.0,A,8,6,3,1,0.866,-0.5,0.866,0.5,1022.85,65.0,1087.85,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1785_20200315T090000Z,2020-03-15 09:00:00+00:00,Delhi,28.6139,77.209,0.73,344.0,0.2,-0.7,21.2,51.0,991.5,1310.0,504.5,32.0,B,9,6,3,1,0.7071,-0.7071,0.866,0.5,305.84,65.0,370.84,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1786_20200315T100000Z,2020-03-15 10:00:00+00:00,Delhi,28.6139,77.209,2.09,17.0,-0.61,-2.0,21.3,51.0,990.7,1400.0,344.7,29.0,B,10,6,3,1,0.5,-0.866,0.866,0.5,77.33,65.0,142.33,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1787_20200315T110000Z,2020-03-15 11:00:00+00:00,Delhi,28.6139,77.209,2.94,18.0,-0.91,-2.8,20.9,54.0,990.4,1355.0,512.1,97.0,D,11,6,3,1,0.2588,-0.9659,0.866,0.5,51.09,65.0,116.09,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1788_20200315T120000Z,2020-03-15 12:00:00+00:00,Delhi,28.6139,77.209,1.03,29.0,-0.5,-0.9,21.1,56.0,990.3,1080.0,447.3,81.0,B,12,6,3,1,0.0,-1.0,0.866,0.5,145.92,65.0,210.92,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1789_20200315T130000Z,2020-03-15 13:00:00+00:00,Delhi,28.6139,77.209,2.09,343.0,0.61,-2.0,18.1,70.0,990.7,65.0,131.3,19.0,C,13,6,3,1,-0.2588,-0.9659,0.866,0.5,97.26,65.0,162.26,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1790_20200315T140000Z,2020-03-15 14:00:00+00:00,Delhi,28.6139,77.209,2.06,331.0,1.0,-1.8,17.4,72.0,991.0,50.0,0.0,2.0,F,14,6,3,1,-0.5,-0.866,0.866,0.5,127.68,65.0,192.68,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1791_20200315T150000Z,2020-03-15 15:00:00+00:00,Delhi,28.6139,77.209,2.28,337.0,0.89,-2.1,16.6,73.0,991.5,50.0,0.0,6.0,F,15,6,3,1,-0.7071,-0.7071,0.866,0.5,121.1,65.0,186.1,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1792_20200315T160000Z,2020-03-15 16:00:00+00:00,Delhi,28.6139,77.209,2.34,340.0,0.8,-2.2,16.0,76.0,991.9,50.0,0.0,1.0,F,16,6,3,1,-0.866,-0.5,0.866,0.5,141.09,65.0,206.09,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1793_20200315T170000Z,2020-03-15 17:00:00+00:00,Delhi,28.6139,77.209,2.28,331.0,1.11,-1.99,15.3,78.0,992.1,60.0,0.0,2.0,F,17,6,3,1,-0.9659,-0.2588,0.866,0.5,169.08,65.0,234.08,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1794_20200315T180000Z,2020-03-15 18:00:00+00:00,Delhi,28.6139,77.209,2.69,345.0,0.7,-2.6,14.8,80.0,992.0,70.0,0.0,93.0,D,18,6,3,1,-1.0,-0.0,0.866,0.5,118.87,65.0,183.87,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1795_20200315T190000Z,2020-03-15 19:00:00+00:00,Delhi,28.6139,77.209,3.03,352.0,0.42,-3.0,14.8,79.0,991.4,75.0,0.0,7.0,E,19,6,3,1,-0.9659,0.2588,0.866,0.5,92.92,65.0,157.92,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1796_20200315T200000Z,2020-03-15 20:00:00+00:00,Delhi,28.6139,77.209,2.94,350.0,0.51,-2.9,14.4,81.0,990.8,70.0,0.0,0.0,F,20,6,3,1,-0.866,0.5,0.866,0.5,68.7,65.0,133.7,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1797_20200315T210000Z,2020-03-15 21:00:00+00:00,Delhi,28.6139,77.209,2.55,349.0,0.49,-2.5,13.8,84.0,990.2,80.0,0.0,13.0,F,21,6,3,1,-0.7071,0.7071,0.866,0.5,53.25,65.0,118.25,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1798_20200315T220000Z,2020-03-15 22:00:00+00:00,Delhi,28.6139,77.209,2.31,342.0,0.71,-2.2,13.2,88.0,990.2,90.0,0.0,99.0,D,22,6,3,1,-0.5,0.866,0.866,0.5,33.02,65.0,98.02,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1799_20200315T230000Z,2020-03-15 23:00:00+00:00,Delhi,28.6139,77.209,2.15,332.0,1.01,-1.9,12.8,90.0,990.1,90.0,0.0,100.0,D,23,6,3,1,-0.2588,0.9659,0.866,0.5,26.5,65.0,91.5,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1800_20200316T000000Z,2020-03-16 00:00:00+00:00,Delhi,28.6139,77.209,1.97,300.0,1.71,-0.99,13.0,90.0,990.1,100.0,0.0,98.0,D,0,0,3,0,0.0,1.0,0.866,0.5,46.39,65.0,111.39,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1801_20200316T010000Z,2020-03-16 01:00:00+00:00,Delhi,28.6139,77.209,2.47,291.0,2.31,-0.89,13.3,89.0,990.9,115.0,0.0,99.0,D,1,0,3,0,0.2588,0.9659,0.866,0.5,24.59,65.0,89.59,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1802_20200316T020000Z,2020-03-16 02:00:00+00:00,Delhi,28.6139,77.209,3.26,310.0,2.5,-2.1,14.4,85.0,991.8,150.0,53.7,99.0,D,2,0,3,0,0.5,0.866,0.866,0.5,14.53,65.0,79.53,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1803_20200316T030000Z,2020-03-16 03:00:00+00:00,Delhi,28.6139,77.209,2.92,322.0,1.8,-2.3,16.1,80.0,992.6,225.0,80.8,96.0,D,3,0,3,0,0.7071,0.7071,0.866,0.5,10.19,65.0,75.19,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1804_20200316T040000Z,2020-03-16 04:00:00+00:00,Delhi,28.6139,77.209,2.55,315.0,1.8,-1.8,18.0,75.0,993.3,320.0,303.9,49.0,B,4,0,3,0,0.866,0.5,0.866,0.5,26.06,65.0,91.06,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1805_20200316T050000Z,2020-03-16 05:00:00+00:00,Delhi,28.6139,77.209,2.82,333.0,1.28,-2.51,19.9,71.0,993.0,510.0,616.2,27.0,A,5,0,3,0,0.9659,0.2588,0.866,0.5,30.11,65.0,95.11,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1806_20200316T060000Z,2020-03-16 06:00:00+00:00,Delhi,28.6139,77.209,3.14,338.0,1.18,-2.91,21.5,66.0,992.7,820.0,692.3,47.0,B,6,0,3,0,1.0,0.0,0.866,0.5,48.25,65.0,113.25,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1807_20200316T070000Z,2020-03-16 07:00:00+00:00,Delhi,28.6139,77.209,3.18,336.0,1.29,-2.91,22.5,62.0,992.2,1040.0,633.9,82.0,B,7,0,3,0,0.9659,-0.2588,0.866,0.5,81.73,65.0,146.73,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1808_20200316T080000Z,2020-03-16 08:00:00+00:00,Delhi,28.6139,77.209,3.33,327.0,1.81,-2.79,22.9,60.0,991.5,1230.0,401.1,14.0,C,8,0,3,0,0.866,-0.5,0.866,0.5,101.5,65.0,166.5,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1809_20200316T090000Z,2020-03-16 09:00:00+00:00,Delhi,28.6139,77.209,3.0,323.0,1.81,-2.4,23.7,56.0,991.0,1335.0,721.2,15.0,B,9,0,3,0,0.7071,-0.7071,0.866,0.5,100.33,65.0,165.33,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1810_20200316T100000Z,2020-03-16 10:00:00+00:00,Delhi,28.6139,77.209,3.05,319.0,2.0,-2.3,23.9,54.0,990.6,1405.0,651.4,12.0,B,10,0,3,0,0.5,-0.866,0.866,0.5,114.77,65.0,179.77,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1811_20200316T110000Z,2020-03-16 11:00:00+00:00,Delhi,28.6139,77.209,3.05,319.0,2.0,-2.3,23.6,55.0,990.2,1380.0,557.7,2.0,C,11,0,3,0,0.2588,-0.9659,0.866,0.5,105.59,65.0,170.59,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1812_20200316T120000Z,2020-03-16 12:00:00+00:00,Delhi,28.6139,77.209,2.05,317.0,1.4,-1.5,23.1,59.0,990.3,570.0,447.1,0.0,B,12,0,3,0,0.0,-1.0,0.866,0.5,156.65,65.0,221.65,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1813_20200316T130000Z,2020-03-16 13:00:00+00:00,Delhi,28.6139,77.209,1.89,302.0,1.6,-1.0,19.9,72.0,990.4,75.0,160.8,2.0,B,13,0,3,0,-0.2588,-0.9659,0.866,0.5,245.5,65.0,310.5,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1814_20200316T140000Z,2020-03-16 14:00:00+00:00,Delhi,28.6139,77.209,2.42,294.0,2.21,-0.98,19.0,74.0,990.8,50.0,0.0,1.0,F,14,0,3,0,-0.5,-0.866,0.866,0.5,226.08,65.0,291.08,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1815_20200316T150000Z,2020-03-16 15:00:00+00:00,Delhi,28.6139,77.209,2.52,304.0,2.09,-1.41,18.3,75.0,991.2,50.0,0.0,0.0,F,15,0,3,0,-0.7071,-0.7071,0.866,0.5,264.91,65.0,329.91,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2020_1816_20200316T160000Z,2020-03-16 16:00:00+00:00,Delhi,28.6139,77.209,2.55,312.0,1.9,-1.71,17.4,78.0,991.7,50.0,0.0,0.0,F,16,0,3,0,-0.866,-0.5,0.866,0.5,296.6,65.0,361.6,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
